Year,Decadal_Period,Month_Number,Month_Name,State,Geopolitical_Zone,Broad_Region,Hydrological_Risk_Zone,Monthly_Rainfall_mm,Annual_Rainfall_mm,Rainfall_Anomaly_Pct,Mean_Temperature_C,Temperature_Anomaly_C,Atmospheric_Moisture_Capacity_Index,Off_Season_Rainfall_Flag,Flood_Occurred,Flood_Mechanism,Dam_Water_Release,Total_Deaths,Total_Displaced,Farmland_Submerged_Ha,Economic_Loss_Billion_NGN
2016,2010-2026 (Climate Acceleration),12,December,Cross River,South South,South,Riverine_Confluence,60.93,2769.76,609300000.0,27.84,1.039,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Delta,South South,South,Riverine_Confluence,85.97,2621.14,250.9,28.2,0.905,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Delta,South South,South,Riverine_Confluence,78.63,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Delta,South South,South,Riverine_Confluence,157.27,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Delta,South South,South,Riverine_Confluence,235.9,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Delta,South South,South,Riverine_Confluence,314.54,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Delta,South South,South,Riverine_Confluence,393.17,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Delta,South South,South,Riverine_Confluence,401.35,2621.14,-9.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Delta,South South,South,Riverine_Confluence,241.35,2621.14,-10.4,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Delta,South South,South,Riverine_Confluence,419.38,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Delta,South South,South,Riverine_Confluence,183.48,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Delta,South South,South,Riverine_Confluence,52.42,2621.14,7.0,28.2,0.905,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Delta,South South,South,Riverine_Confluence,57.67,2621.14,576700000.0,28.2,0.905,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Edo,South South,South,Riverine_Confluence,78.98,2408.06,267.3,28.39,0.991,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Edo,South South,South,Riverine_Confluence,72.24,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Edo,South South,South,Riverine_Confluence,144.48,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Edo,South South,South,Riverine_Confluence,216.73,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Edo,South South,South,Riverine_Confluence,288.97,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Edo,South South,South,Riverine_Confluence,361.21,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Edo,South South,South,Riverine_Confluence,368.72,2408.06,-4.7,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Edo,South South,South,Riverine_Confluence,221.73,2408.06,-6.2,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Edo,South South,South,Riverine_Confluence,385.29,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Edo,South South,South,Riverine_Confluence,168.56,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Edo,South South,South,Riverine_Confluence,48.16,2408.06,12.0,28.39,0.991,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Edo,South South,South,Riverine_Confluence,52.98,2408.06,529800000.0,28.39,0.991,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Lagos,South West,South,Coastal_Urban,68.66,2093.32,265.2,28.57,1.066,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Lagos,South West,South,Coastal_Urban,62.8,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Lagos,South West,South,Coastal_Urban,125.6,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Lagos,South West,South,Coastal_Urban,188.4,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Lagos,South West,South,Coastal_Urban,251.2,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Lagos,South West,South,Coastal_Urban,314.0,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Lagos,South West,South,Coastal_Urban,320.53,2093.32,-5.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Lagos,South West,South,Coastal_Urban,192.75,2093.32,-6.8,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Lagos,South West,South,Coastal_Urban,334.93,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Lagos,South West,South,Coastal_Urban,146.53,2093.32,11.3,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Lagos,South West,South,Coastal_Urban,41.87,2093.32,11.4,28.57,1.066,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Lagos,South West,South,Coastal_Urban,46.05,2093.32,460500000.0,28.57,1.066,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Ogun,South West,South,Coastal_Urban,54.29,1655.29,243.6,28.35,1.047,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Ogun,South West,South,Coastal_Urban,49.66,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Ogun,South West,South,Coastal_Urban,99.32,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Ogun,South West,South,Coastal_Urban,148.98,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Ogun,South West,South,Coastal_Urban,198.63,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Ogun,South West,South,Coastal_Urban,248.29,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Ogun,South West,South,Coastal_Urban,253.46,1655.29,-10.9,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Ogun,South West,South,Coastal_Urban,152.42,1655.29,-12.3,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Ogun,South West,South,Coastal_Urban,264.85,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Ogun,South West,South,Coastal_Urban,115.87,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Ogun,South West,South,Coastal_Urban,33.11,1655.29,4.8,28.35,1.047,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Ogun,South West,South,Coastal_Urban,36.42,1655.29,364200000.0,28.35,1.047,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Ondo,South West,South,Riverine_Confluence,63.67,1941.07,270.2,28.01,0.907,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Ondo,South West,South,Riverine_Confluence,58.23,1941.07,12.8,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Ondo,South West,South,Riverine_Confluence,116.46,1941.07,12.8,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Ondo,South West,South,Riverine_Confluence,174.7,1941.07,12.9,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Ondo,South West,South,Riverine_Confluence,232.93,1941.07,12.9,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Ondo,South West,South,Riverine_Confluence,291.16,1941.07,12.9,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Ondo,South West,South,Riverine_Confluence,297.22,1941.07,-4.0,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Ondo,South West,South,Riverine_Confluence,178.73,1941.07,-5.5,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Ondo,South West,South,Riverine_Confluence,310.57,1941.07,12.9,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Ondo,South West,South,Riverine_Confluence,135.87,1941.07,12.8,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Ondo,South West,South,Riverine_Confluence,38.82,1941.07,12.8,28.01,0.907,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Ondo,South West,South,Riverine_Confluence,42.7,1941.07,427000000.0,28.01,0.907,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Osun,South West,South,Inland_Savanna,51.99,1585.15,266.1,28.07,1.067,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Osun,South West,South,Inland_Savanna,47.55,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Osun,South West,South,Inland_Savanna,95.11,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Osun,South West,South,Inland_Savanna,142.66,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Osun,South West,South,Inland_Savanna,190.22,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Osun,South West,South,Inland_Savanna,237.77,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Osun,South West,South,Inland_Savanna,242.72,1585.15,-5.0,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Osun,South West,South,Inland_Savanna,145.96,1585.15,-6.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Osun,South West,South,Inland_Savanna,253.62,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Osun,South West,South,Inland_Savanna,110.96,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Osun,South West,South,Inland_Savanna,31.7,1585.15,11.6,28.07,1.067,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Osun,South West,South,Inland_Savanna,34.87,1585.15,348700000.0,28.07,1.067,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Oyo,South West,South,Inland_Savanna,46.01,1402.86,248.6,28.26,1.057,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Oyo,South West,South,Inland_Savanna,42.09,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Oyo,South West,South,Inland_Savanna,84.17,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Oyo,South West,South,Inland_Savanna,126.26,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Oyo,South West,South,Inland_Savanna,168.34,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Oyo,South West,South,Inland_Savanna,210.43,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Oyo,South West,South,Inland_Savanna,214.81,1402.86,-9.6,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Oyo,South West,South,Inland_Savanna,129.18,1402.86,-11.0,28.26,1.057,1.071,0,1,Localized_Flash,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Oyo,South West,South,Inland_Savanna,224.46,1402.86,6.3,28.26,1.057,1.071,0,1,Localized_Flash,0,5,3328,1102,0.37
2016,2010-2026 (Climate Acceleration),10,October,Oyo,South West,South,Inland_Savanna,98.2,1402.86,6.3,28.26,1.057,1.071,0,1,Localized_Flash,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Oyo,South West,South,Inland_Savanna,28.06,1402.86,6.3,28.26,1.057,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Oyo,South West,South,Inland_Savanna,30.86,1402.86,308600000.0,28.26,1.057,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Ekiti,South West,South,Inland_Savanna,52.96,1614.63,257.8,27.9,1.099,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Ekiti,South West,South,Inland_Savanna,48.44,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Ekiti,South West,South,Inland_Savanna,96.88,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Ekiti,South West,South,Inland_Savanna,145.32,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Ekiti,South West,South,Inland_Savanna,193.76,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Ekiti,South West,South,Inland_Savanna,242.19,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Ekiti,South West,South,Inland_Savanna,247.23,1614.63,-7.2,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Ekiti,South West,South,Inland_Savanna,148.68,1614.63,-8.7,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Ekiti,South West,South,Inland_Savanna,258.34,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Ekiti,South West,South,Inland_Savanna,113.02,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Ekiti,South West,South,Inland_Savanna,32.29,1614.63,9.1,27.9,1.099,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Ekiti,South West,South,Inland_Savanna,35.52,1614.63,355200000.0,27.9,1.099,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Abia,South East,South,Inland_Savanna,80.0,2438.93,260.4,28.17,0.973,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Abia,South East,South,Inland_Savanna,73.17,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Abia,South East,South,Inland_Savanna,146.34,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Abia,South East,South,Inland_Savanna,219.5,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Abia,South East,South,Inland_Savanna,292.67,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Abia,South East,South,Inland_Savanna,365.84,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Abia,South East,South,Inland_Savanna,373.45,2438.93,-6.5,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Abia,South East,South,Inland_Savanna,224.58,2438.93,-8.0,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Abia,South East,South,Inland_Savanna,390.23,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Abia,South East,South,Inland_Savanna,170.73,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Abia,South East,South,Inland_Savanna,48.78,2438.93,9.9,28.17,0.973,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Abia,South East,South,Inland_Savanna,53.66,2438.93,536600000.0,28.17,0.973,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Anambra,South East,South,Riverine_Confluence,71.31,2174.0,242.8,28.41,1.108,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Anambra,South East,South,Riverine_Confluence,65.22,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Anambra,South East,South,Riverine_Confluence,130.44,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Anambra,South East,South,Riverine_Confluence,195.66,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Anambra,South East,South,Riverine_Confluence,260.88,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Anambra,South East,South,Riverine_Confluence,326.1,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Anambra,South East,South,Riverine_Confluence,332.88,2174.0,-11.1,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Anambra,South East,South,Riverine_Confluence,200.18,2174.0,-12.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Anambra,South East,South,Riverine_Confluence,347.84,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Anambra,South East,South,Riverine_Confluence,152.18,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Anambra,South East,South,Riverine_Confluence,43.48,2174.0,4.5,28.41,1.108,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Anambra,South East,South,Riverine_Confluence,47.83,2174.0,478300000.0,28.41,1.108,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Ebonyi,South East,South,Inland_Savanna,69.0,2103.54,259.4,28.46,1.059,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Ebonyi,South East,South,Inland_Savanna,63.11,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Ebonyi,South East,South,Inland_Savanna,126.21,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Ebonyi,South East,South,Inland_Savanna,189.32,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Ebonyi,South East,South,Inland_Savanna,252.42,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Ebonyi,South East,South,Inland_Savanna,315.53,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Ebonyi,South East,South,Inland_Savanna,322.09,2103.54,-6.8,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Ebonyi,South East,South,Inland_Savanna,193.69,2103.54,-8.3,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Ebonyi,South East,South,Inland_Savanna,336.57,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Ebonyi,South East,South,Inland_Savanna,147.25,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Ebonyi,South East,South,Inland_Savanna,42.07,2103.54,9.6,28.46,1.059,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Ebonyi,South East,South,Inland_Savanna,46.28,2103.54,462800000.0,28.46,1.059,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Enugu,South East,South,Inland_Savanna,65.23,1988.84,258.4,28.28,1.082,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Enugu,South East,South,Inland_Savanna,59.67,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Enugu,South East,South,Inland_Savanna,119.33,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Enugu,South East,South,Inland_Savanna,179.0,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Enugu,South East,South,Inland_Savanna,238.66,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Enugu,South East,South,Inland_Savanna,298.33,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Enugu,South East,South,Inland_Savanna,304.53,1988.84,-7.0,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Enugu,South East,South,Inland_Savanna,183.13,1988.84,-8.5,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Enugu,South East,South,Inland_Savanna,318.21,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Enugu,South East,South,Inland_Savanna,139.22,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Enugu,South East,South,Inland_Savanna,39.78,1988.84,9.3,28.28,1.082,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Enugu,South East,South,Inland_Savanna,43.75,1988.84,437500000.0,28.28,1.082,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Imo,South East,South,Inland_Savanna,84.34,2571.43,269.9,28.14,1.038,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Imo,South East,South,Inland_Savanna,77.14,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Imo,South East,South,Inland_Savanna,154.29,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),4,April,Imo,South East,South,Inland_Savanna,231.43,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),5,May,Imo,South East,South,Inland_Savanna,308.57,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),6,June,Imo,South East,South,Inland_Savanna,385.71,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),7,July,Imo,South East,South,Inland_Savanna,393.74,2571.43,-4.1,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),8,August,Imo,South East,South,Inland_Savanna,236.78,2571.43,-5.6,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),9,September,Imo,South East,South,Inland_Savanna,411.43,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),10,October,Imo,South East,South,Inland_Savanna,180.0,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),11,November,Imo,South East,South,Inland_Savanna,51.43,2571.43,12.8,28.14,1.038,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),12,December,Imo,South East,South,Inland_Savanna,56.57,2571.43,565700000.0,28.14,1.038,1.071,1,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),1,January,Benue,North Central,North,Riverine_Confluence,0.0,1484.33,0.0,28.94,1.138,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),2,February,Benue,North Central,North,Riverine_Confluence,0.0,1484.33,0.0,28.94,1.138,1.071,0,0,None,0,0,0,0,0.0
2016,2010-2026 (Climate Acceleration),3,March,Benue,North Central,North,Riverine_Confluence,14.84,1484.33,7.5,28.94,1.138,1.071,0,0,None,0,0,0,0,0.0
